playlist_id,track_id,title,artists,artist_ids,preview_url,album,cover_url,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness,key,mode,time_signature,track_popularity,release_date,cluster,mood,playlist_name,artist_image_url,album_name,album_image,release_date.1,total_tracks,playlist_cover_image_url
5SKj9NPWQUYL4esNbi8cmN,6RU2az9Dbd3u7EPqIx2cLs,Aye Mage Ridena Adare,Mahiru Senarathne,3Od0SSFki2d6U1jnmoUaBC,https://p.scdn.co/mp3-preview/4214e1a1454cd0c9a4ef191b9bb99aa55b3bf462?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aye Mage Ridena Adare,https://i.scdn.co/image/ab67616d0000b2736192dffed5dbc529e09b94f4,0.212,0.373,0.0955,171.726,0.913,0.0314,0.112,-14.523,0.065,10,0,4,17,12/29/2023,7,Worried,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273b00cdca528428cd28b9f5034,Aye Mage Ridena Adare,https://i.scdn.co/image/ab67616d0000b2736192dffed5dbc529e09b94f4,12/29/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,19HrRQjjYXkhdWehUfCL8z,Numba Daka Ma,Sasindu Raveen,5PtWlMsL7mHRpmJTwVVnWy,https://p.scdn.co/mp3-preview/4b24fd3717aa7c5c8c7ea17bca3390d7e319aba3?cid=ff14a0bc7f824e879d94d30736b0a1ac,Numba Daka Ma,https://i.scdn.co/image/ab67616d0000b27361434cd52f35208e7bbabc77,0.601,0.405,0.452,124.985,0.837,0.692,0.104,-12.182,0.0327,9,0,4,44,2/16/2024,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27361434cd52f35208e7bbabc77,Numba Daka Ma,https://i.scdn.co/image/ab67616d0000b27361434cd52f35208e7bbabc77,2/16/2024,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,13emHaDDuWZQGGnYCrzDH4,Aala Wassa,Kushan Fernando,1VEKOH27hyGvkJ0joeUNF1,https://p.scdn.co/mp3-preview/9b4e75396eba322a4e333d0920a29feae2cfd98d?cid=ff14a0bc7f824e879d94d30736b0a1ac,Aala Wassa,https://i.scdn.co/image/ab67616d0000b273d55915758691ba367807607d,0.622,0.603,0.686,144.037,0.522,0.0277,0.127,-8.926,0.0308,9,1,4,1,2/23/2024,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273d55915758691ba367807607d,Aala Wassa,https://i.scdn.co/image/ab67616d0000b273d55915758691ba367807607d,2/23/2024,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,4LM5IWUVKHVUrmuCfuPxye,Maga Haree,"Mihiran, Rusiru Anuththara","5geuqF6BLOASj8FVq2Tbes, 2pYlMLSy9djsRTe0NP8nCR",https://p.scdn.co/mp3-preview/01524e40794c6743a12a022b3b11d0e4e15d6e86?cid=ff14a0bc7f824e879d94d30736b0a1ac,Maga Haree,https://i.scdn.co/image/ab67616d0000b27311a688ab13170a1a7a0870b7,0.799,0.385,0.691,145.93,0.779,0.56,0.109,-11.03,0.0972,6,0,4,48,12/21/2023,8,Upset,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273c6aaf22bc7bf242adaab0064,Maga Haree,https://i.scdn.co/image/ab67616d0000b27311a688ab13170a1a7a0870b7,12/21/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,16f1xUbj37jdrqkqLCEEkB,Paluwe Sathuta,"Senanga Dissanayake, Methun SK","5r68YwgGItdBtZdTWQFQsJ, 321A10RJQEZo2P1nLnS84x",https://p.scdn.co/mp3-preview/bd5f5dfcde51cad8933d08b5ea0fb75899dd4705?cid=ff14a0bc7f824e879d94d30736b0a1ac,Paluwe Sathuta,https://i.scdn.co/image/ab67616d0000b2735432f55cef6a7412718a41e6,0.451,0.253,0.24,145.605,0.858,0.00113,0.0801,-14.738,0.0347,6,1,3,32,9/8/2023,3,Calm,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27371e8c91d8f2b7d1e0f32cf60,Paluwe Sathuta,https://i.scdn.co/image/ab67616d0000b2735432f55cef6a7412718a41e6,9/8/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,7zIQqgU4TQic5oOE8cJqih,Mathaka Soya,"Mahiru Senarathne, Prabhasha Weerasinghe","3Od0SSFki2d6U1jnmoUaBC, 4zO3O1Hked4q0tPt8TwFhM",https://p.scdn.co/mp3-preview/055ac08b4405ec1b311affd0959bed7990d7004f?cid=ff14a0bc7f824e879d94d30736b0a1ac,Mathaka Soya,https://i.scdn.co/image/ab67616d0000b2734a83232909bd545309e68d30,0.49,0.332,0.36,109.949,0.743,0.0296,0.0948,-12.251,0.0292,7,0,4,37,11/3/2023,2,Relaxed,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273b00cdca528428cd28b9f5034,Mathaka Soya,https://i.scdn.co/image/ab67616d0000b2734a83232909bd545309e68d30,11/3/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,7BBUS81XRVp3SbS8faO7QY,Duraida Nirvane,"Abhishek Geethadeva, Harsha Maduranga","7qecdr0CQDfEQED17m9Y3M, 4k54w5lo75ISpmarKK4IIm",https://p.scdn.co/mp3-preview/15e3c7b25543c60b3953aff8b421ea0a02ea1eef?cid=ff14a0bc7f824e879d94d30736b0a1ac,Duraida Nirvane,https://i.scdn.co/image/ab67616d0000b27368424ab2bca5527c6c8478c4,0.718,0.446,0.592,159.919,0.683,0.145,0.124,-9.859,0.0866,7,1,4,0,9/8/2023,0,Happy,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b2731f67805d668fc83d5dbaa469,,,9/8/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,6mMapCynFeK2VOVzK0G2fl,Sandhyawe Maa,"Rashan Balasooriya, Mahiru Senarathne","7y9m5o4dJ6jmxeUqYo9azF, 3Od0SSFki2d6U1jnmoUaBC",https://p.scdn.co/mp3-preview/32e7157f4618781d2d687d640172c12c9a22feb3?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sandhyawe Maa,https://i.scdn.co/image/ab67616d0000b273cbe82b1951c413ec72a4ab17,0.671,0.72,0.292,100.015,0.381,0,0.203,-6.414,0.131,9,0,4,13,9/29/2023,9,Sad,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273d43247b2d61171fb7e92ebb1,Sandhyawe Maa,https://i.scdn.co/image/ab67616d0000b273cbe82b1951c413ec72a4ab17,9/29/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,3tORh1MuxVVLbqHT7hUWeK,Sande Numba Do Ahanawa - Rain Mix,"Mahiru Senarathne, Nipuni Herath","3Od0SSFki2d6U1jnmoUaBC, 2jJNXKV8EVepbVOKgpxK5P",https://p.scdn.co/mp3-preview/115fc79449a988d6c31c19529cb6506125092478?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sande Numba Do Ahanawa (Rain Mix),https://i.scdn.co/image/ab67616d0000b273e46c77ac96c1a615f424951e,0.27,0.192,0.519,172.62,0.962,1.02E-06,0.126,-17.471,0.0483,8,1,3,13,9/1/2023,7,Worried,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273b00cdca528428cd28b9f5034,Sande Numba Do Ahanawa (Rain Mix),https://i.scdn.co/image/ab67616d0000b273e46c77ac96c1a615f424951e,9/1/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,14JJwAgM4dLTl9JN6kHnnE,Hanthane Mal,"Akesh Jayasekara, Mahiru Senarathne","6FSL4d07XMwrTvq3BQ8szw, 3Od0SSFki2d6U1jnmoUaBC",https://p.scdn.co/mp3-preview/2b2f0256f513f6929edd5a03c7a18f29454fe5c8?cid=ff14a0bc7f824e879d94d30736b0a1ac,Hanthane Mal,https://i.scdn.co/image/ab67616d0000b27399520d72c84fe9e47f2be541,0.621,0.304,0.219,124.979,0.73,9.66E-05,0.201,-14.693,0.0492,0,0,4,37,8/10/2023,1,Excited,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273d965b4cc6ce940fe169126e3,Hanthane Mal,https://i.scdn.co/image/ab67616d0000b27399520d72c84fe9e47f2be541,8/10/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,4ThRozFhhRm2tDJYuie99T,Obe Sihinaye,"Shavindya Kariyawasam, Isuru Wickramanayaka, Prakash Ranasinghe","0xW7XKb8ysmQAj6OrpcHve, 4wxezFKqulA27fLG2Iqke4, 4gr5pY4m0J81O0npGEq0D7",https://p.scdn.co/mp3-preview/6aece70de6381ad7f2e8c2450653ffc2f67f50b8?cid=ff14a0bc7f824e879d94d30736b0a1ac,Obe Sihinaye,https://i.scdn.co/image/ab67616d0000b273026cac9799adf0d8c25f8c92,0.547,0.213,0.354,143.887,0.855,4.61E-06,0.131,-13.023,0.0317,7,1,4,9,8/26/2023,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27360f90c3073f001991e966ab5,Obe Sihinaye,https://i.scdn.co/image/ab67616d0000b273026cac9799adf0d8c25f8c92,8/26/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,280wPfgvxgpqRyp7iz0Ino,Wanapasa Male,"Mihiran, Themiya Thejan, Devin Nimthaka","5geuqF6BLOASj8FVq2Tbes, 7KOQwe1vcolnuIBhMmvZo9, 0hgSnFTAm1aQ9DVH32FhgG",https://p.scdn.co/mp3-preview/3071490a73fe3f0e7c5e90e750dd6450e8e3ceca?cid=ff14a0bc7f824e879d94d30736b0a1ac,Wanapasa Male,https://i.scdn.co/image/ab67616d0000b273fcba5dfe51a358abafb9fe07,0.646,0.308,0.397,78.005,0.837,0.000656,0.149,-12.563,0.0906,5,1,4,0,7/26/2023,9,Sad,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273c6aaf22bc7bf242adaab0064,,,7/26/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,4X7nSAKUXNCraag6JSQZCY,Abhinikmana (Yashodhara),Rashan Balasooriya,7y9m5o4dJ6jmxeUqYo9azF,https://p.scdn.co/mp3-preview/5f0e02164ec9bb48b3e415e2bcc5a42c653e6e27?cid=ff14a0bc7f824e879d94d30736b0a1ac,Abhinikmana (Yashodhara),https://i.scdn.co/image/ab67616d0000b27347c1aab3a74ececc880ced8d,0.457,0.515,0.408,147.848,0.895,0.358,0.107,-12.895,0.0375,2,0,4,8,8/4/2023,3,Calm,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273d43247b2d61171fb7e92ebb1,Abhinikmana (Yashodhara),https://i.scdn.co/image/ab67616d0000b27347c1aab3a74ececc880ced8d,8/4/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,1UGdbVpkwmj5UYPpVFdfbW,Sudu Mal,Abhishek Geethadeva,7qecdr0CQDfEQED17m9Y3M,https://p.scdn.co/mp3-preview/0f645cf5045cc1e6f90766db0c333bff281d078c?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sudu Mal,https://i.scdn.co/image/ab67616d0000b2733c1464d6d4fd404e9341aaa7,0.753,0.174,0.248,83,0.85,0.0112,0.11,-11.756,0.0577,6,1,4,0,11/3/2023,9,Sad,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b2731f67805d668fc83d5dbaa469,,,11/3/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,5tSJMJPkqncoCGel8Wwk6P,Sande Numba Do Ahanawa,"Mahiru Senarathne, Nipuni Herath","3Od0SSFki2d6U1jnmoUaBC, 2jJNXKV8EVepbVOKgpxK5P",https://p.scdn.co/mp3-preview/29057ad0bcae85d3a86e38606bdc82fc844314f0?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sande Numba Do Ahanawa,https://i.scdn.co/image/ab67616d0000b27337849c82944a538859192373,0.569,0.281,0.716,80.204,0.849,5.63E-05,0.15,-10.969,0.0407,8,1,4,21,7/14/2023,9,Sad,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273b00cdca528428cd28b9f5034,,,7/14/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,0QivM7RF5E39h5SWQKAUX5,Hithawanthi,"Dhyan Hewage, Pasan Liyanage","3ES7kGNf8O344XSDG3kW8G, 44fhZpV5IJzoRFiUswUhbi",https://p.scdn.co/mp3-preview/60514003835f530e179a9155a8242324c4cfac54?cid=ff14a0bc7f824e879d94d30736b0a1ac,Hithawanthi,https://i.scdn.co/image/ab67616d0000b273e3e5601f8794ca62d5dc5d28,0.488,0.447,0.155,134.928,0.8,0,0.116,-8.51,0.0287,7,1,4,45,7/31/2023,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,Hithawanthi,https://i.scdn.co/image/ab67616d0000b273e3e5601f8794ca62d5dc5d28,7/31/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,1fji2448yGiIn2VSCQxbiF,Kala Warsha,"Madhuka Wijesinghe, Jithma Kamburugamuwa, Imesh Gimshan","7isrdL4ZPy6zcdQ7H7SX0E, 7IwmV5HUcPuDkgIP5sc2q1, 5OlzsraDtC1HkZnvBBiQR8",https://p.scdn.co/mp3-preview/6a7bd088973e01333fe5ebfdf50d7dfedf143161?cid=ff14a0bc7f824e879d94d30736b0a1ac,Kala Warsha,https://i.scdn.co/image/ab67616d0000b2735715b5b860f2f25f545689f6,0.548,0.516,0.0793,97.054,0.539,0.528,0.125,-12.121,0.0519,0,0,4,6,7/27/2023,2,Relaxed,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b2735715b5b860f2f25f545689f6,Kala Warsha,https://i.scdn.co/image/ab67616d0000b2735715b5b860f2f25f545689f6,7/27/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,5I4bxMiQbjfs9ycLfZ7RN3,Ada Viyala,Tharaka Perera,1n70byqnyzJpL4QdB7Axss,https://p.scdn.co/mp3-preview/32709a4678cbd6be96210e350fe679a88731fffb?cid=ff14a0bc7f824e879d94d30736b0a1ac,Ada Viyala,https://i.scdn.co/image/ab67616d0000b273fedafeea31da57694a42e612,0.464,0.431,0.299,77.003,0.71,0.000102,0.0963,-10.597,0.0284,7,0,4,0,11/10/2023,2,Relaxed,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273f8c90868de5fbea3c08eda68,,,11/10/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,4OMarR1imqU3YQ2dBWokks,Piyanani,Abhishek Geethadeva,7qecdr0CQDfEQED17m9Y3M,https://p.scdn.co/mp3-preview/f2eb3645cf7bcd5d00f0baba2ed54d5d9edf7eeb?cid=ff14a0bc7f824e879d94d30736b0a1ac,Piyanani,https://i.scdn.co/image/ab67616d0000b273fac798b070e93af497d9877c,0.473,0.205,0.304,146.12,0.898,0.000268,0.139,-11.711,0.03,9,0,4,0,7/31/2023,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b2731f67805d668fc83d5dbaa469,,,7/31/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,0pHUtRVkSFHRpvWvXyvjkY,Oba Hinda Nam,"Dhyan Hewage, Chamel","3ES7kGNf8O344XSDG3kW8G, 3CxWy4iGC6kroPPEbuVlDL",https://p.scdn.co/mp3-preview/05a60247675741338bc9958d149024b097f710ca?cid=ff14a0bc7f824e879d94d30736b0a1ac,Oba Hinda Nam,https://i.scdn.co/image/ab67616d0000b273e2a1c4562c308cece216467a,0.563,0.647,0.421,155.818,0.331,0.000687,0.241,-9.978,0.0771,1,0,4,29,6/30/2023,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,Oba Hinda Nam,https://i.scdn.co/image/ab67616d0000b273e2a1c4562c308cece216467a,6/30/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,2seGYgxglGN65zVzQe3gkZ,Hanthane - Acoustic,"Dhyan Hewage, Prakash Ranasinghe","3ES7kGNf8O344XSDG3kW8G, 4gr5pY4m0J81O0npGEq0D7",https://p.scdn.co/mp3-preview/d9a1d69ac0498cae72ca3b4f5e4ee3153c2cc979?cid=ff14a0bc7f824e879d94d30736b0a1ac,Hanthane (Acoustic),https://i.scdn.co/image/ab67616d0000b273e8a64436261201855af29fa1,0.554,0.257,0.578,84.756,0.891,4.50E-05,0.113,-12.16,0.029,11,0,4,6,7/13/2023,2,Relaxed,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,Hanthane (Acoustic),https://i.scdn.co/image/ab67616d0000b273e8a64436261201855af29fa1,7/13/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,3wBCm0eVGdMpaxSIzg43yJ,Paalu Yaame,Iman Fernando,42ATja5N0WYsh9RNSParhI,https://p.scdn.co/mp3-preview/34c8e0258020f2de483ef55fb06cc11373e7ad62?cid=ff14a0bc7f824e879d94d30736b0a1ac,Paalu Yaame,https://i.scdn.co/image/ab67616d0000b2735e780713c7598b36e75b229f,0.812,0.325,0.707,113.999,0.849,0.0001,0.0997,-11.261,0.0433,7,0,4,0,4/21/2023,6,Melancholic,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273619c573d86cf971d9b575340,,,4/21/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,1YUEfZIdFrikbJYhEldPBe,Sandak Wage - Revisited,Thisal Randunu,3Ox0lyiaEeokdBvVMUViQL,https://p.scdn.co/mp3-preview/fc89fcdc40861fe25dd93016123d4d8d6e701d63?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sandak Wage (Revisited),https://i.scdn.co/image/ab67616d0000b273b11143bf83a5dc3609a514ec,0.602,0.871,0.731,88.068,0.0552,0,0.155,-6.524,0.0357,6,0,4,0,7/14/2023,9,Sad,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b273b11143bf83a5dc3609a514ec,Sandak Wage (Revisited),https://i.scdn.co/image/ab67616d0000b273b11143bf83a5dc3609a514ec,7/14/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,0RiAFV5DdpgPQU2NK6OMQI,Dehada Patalunu Kathawak - Acoustic,"Dhyan Hewage, Prakash Ranasinghe","3ES7kGNf8O344XSDG3kW8G, 4gr5pY4m0J81O0npGEq0D7",https://p.scdn.co/mp3-preview/981e3ea3a092e158ed948bff8429dc2dfb05c752?cid=ff14a0bc7f824e879d94d30736b0a1ac,Dehada Patalunu Kathawak (Acoustic),https://i.scdn.co/image/ab67616d0000b273dec25414ae4672332f4ca120,0.604,0.179,0.374,92.498,0.922,3.36E-05,0.11,-11.125,0.0325,11,0,4,3,7/7/2023,9,Sad,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,,,7/7/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,0BbCZCoKgfJXxK6ths72x5,Paalu Pale - Acoustic,"Dhyan Hewage, Prakash Ranasinghe","3ES7kGNf8O344XSDG3kW8G, 4gr5pY4m0J81O0npGEq0D7",https://p.scdn.co/mp3-preview/93d4c47fa9a09aa446896eae36a59324a6050e7a?cid=ff14a0bc7f824e879d94d30736b0a1ac,Paalu Pale (Acoustic),https://i.scdn.co/image/ab67616d0000b273d8593c36a8fc2c2fdc0261bd,0.373,0.156,0.468,86.358,0.876,0,0.12,-13.956,0.0353,7,0,4,3,7/9/2023,2,Relaxed,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,,,7/9/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,62UhJum9yoy3FporPpFxjT,Sobana,"Ridma Weerawardena, Senanga Dissanayake, Nisal Gamage","03lEcjt6I9zmO8g0tJi4zT, 5r68YwgGItdBtZdTWQFQsJ, 1M8N1mJapJj4Uj58izFWbC",https://p.scdn.co/mp3-preview/8d388f60d1fbef015ab1f4c6a4194041d5839b68?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sobana,https://i.scdn.co/image/ab67616d0000b27371e8c91d8f2b7d1e0f32cf60,0.609,0.476,0.536,125.891,0.771,6.33E-05,0.105,-9.065,0.0277,5,1,3,40,4/6/2023,4,Neutral,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b2730814497419b4fec0ecdb9516,Sobana,https://i.scdn.co/image/ab67616d0000b27371e8c91d8f2b7d1e0f32cf60,4/6/2023,1,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
5SKj9NPWQUYL4esNbi8cmN,75Ip1aUJrXKUAsTR6fWSYr,Handana Sitha - Acoustic,"Dhyan Hewage, Prakash Ranasinghe","3ES7kGNf8O344XSDG3kW8G, 4gr5pY4m0J81O0npGEq0D7",https://p.scdn.co/mp3-preview/c1e752bb785b366ff97800ebcd978a74a25a0583?cid=ff14a0bc7f824e879d94d30736b0a1ac,Handana Sitha (Acoustic),https://i.scdn.co/image/ab67616d0000b273e0ed459b26c5f7451f698eb5,0.444,0.171,0.684,184.186,0.92,1.46E-05,0.0969,-13.525,0.0343,9,0,4,4,7/11/2023,7,Worried,Sinhala Modern Hits,https://i.scdn.co/image/ab67616d0000b27355a49ff7c9c556d283f738ad,,,7/11/2023,,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8417d6a3624c2c9a49ca5dd260
7vaX4BKbCyVz98aXZcz58P,1YhmQy5mTAmSruQQou5ZuE,Milton Perera Medley - LIVE,Dilmin Perera,1ynp9MeAy2ZNkVwguGOJTv,https://p.scdn.co/mp3-preview/132905b3c6a87e03587eff0f8d3f81cefdfd0fcb?cid=ff14a0bc7f824e879d94d30736b0a1ac,Milton Perera Medley (LIVE),https://i.scdn.co/image/ab67616d0000b273c7bda9336f970cef4111443c,0.458,0.69,0.122,118.333,0.64,0.0262,0.133,-4.952,0.0358,4,0,4,18,5/22/2021,4,Neutral,Sinhala Cover Songs👌,https://i.scdn.co/image/ab67616d0000b2739093bab258bf37aa9b3fc154,Milton Perera Medley (LIVE),https://i.scdn.co/image/ab67616d0000b273c7bda9336f970cef4111443c,5/22/2021,1,https://mosaic.scdn.co/640/ab67616d00001e0228c312ef08fa587bc2e2a764ab67616d00001e023b8d1d914d9ce0004fab1fdfab67616d00001e02c7bda9336f970cef4111443cab67616d00001e02eb1470f341003d5c8a394c64
7vaX4BKbCyVz98aXZcz58P,19Bq2YrgX8XAGqhfMpipnV,Labendiye - Unplugged,"Wasthi, La Signore","6SuMIiPGM6P4hLLNdT0nNt, 3wRgCqDCo0rwgjvCEPoDMP",https://p.scdn.co/mp3-preview/bba1c85cb8a795d469848476b6972d61ac2842ba?cid=ff14a0bc7f824e879d94d30736b0a1ac,Wasthi Unplugged Live,https://i.scdn.co/image/ab67616d0000b27328c312ef08fa587bc2e2a764,0.481,0.538,0.275,97.544,0.729,0.000618,0.191,-10.573,0.0284,9,1,5,30,6/22/2020,2,Relaxed,Sinhala Cover Songs👌,https://i.scdn.co/image/ab67616d0000b2736295259d92e38de8ce1d56d2,Wasthi Unplugged Live,https://i.scdn.co/image/ab67616d0000b27328c312ef08fa587bc2e2a764,6/22/2020,5,https://mosaic.scdn.co/640/ab67616d00001e0228c312ef08fa587bc2e2a764ab67616d00001e023b8d1d914d9ce0004fab1fdfab67616d00001e02c7bda9336f970cef4111443cab67616d00001e02eb1470f341003d5c8a394c64
7vaX4BKbCyVz98aXZcz58P,2Kl46NbSsEmDterNfVgqeZ,Ranga Nadeeka,"Gayan Udawatta, Dhanapala Udawatta","6nqL4Zw9dlneJn4CDNKPhI, 48Ncy9fmAqEBOyRQelyh4x",https://p.scdn.co/mp3-preview/9c25eee3bb5dd28cf589555d6ec917d1a99160e4?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sulan Kurullo,https://i.scdn.co/image/ab67616d0000b273ad3f9a3972823bc12f5a68f7,0.749,0.52,0.767,115.09,0.586,0,0.341,-7.173,0.0673,5,0,4,17,11/21/2020,1,Excited,Sinhala Cover Songs👌,https://i.scdn.co/image/ab67616d0000b2732b78a14411fe3365dcbb8014,Sulan Kurullo,https://i.scdn.co/image/ab67616d0000b273ad3f9a3972823bc12f5a68f7,11/21/2020,6,https://mosaic.scdn.co/640/ab67616d00001e0228c312ef08fa587bc2e2a764ab67616d00001e023b8d1d914d9ce0004fab1fdfab67616d00001e02c7bda9336f970cef4111443cab67616d00001e02eb1470f341003d5c8a394c64
7vaX4BKbCyVz98aXZcz58P,2eaeZHZa6pVpLir0MZ9oRJ,A Neela Warala Peerala,"Gayan Udawatta, Dhanapala Udawatta","6nqL4Zw9dlneJn4CDNKPhI, 48Ncy9fmAqEBOyRQelyh4x",https://p.scdn.co/mp3-preview/b0e4a4b15d26502fc30ecb0fa7f142af9a267279?cid=ff14a0bc7f824e879d94d30736b0a1ac,Sulan Kurullo,https://i.scdn.co/image/ab67616d0000b273ad3f9a3972823bc12f5a68f7,0.746,0.629,0.554,119.851,0.56,0,0.0916,-8.234,0.21,4,0,4,19,11/21/2020,1,Excited,Sinhala Cover Songs👌,https://i.scdn.co/image/ab67616d0000b2732b78a14411fe3365dcbb8014,Sulan Kurullo,https://i.scdn.co/image/ab67616d0000b273ad3f9a3972823bc12f5a68f7,11/21/2020,6,https://mosaic.scdn.co/640/ab67616d00001e0228c312ef08fa587bc2e2a764ab67616d00001e023b8d1d914d9ce0004fab1fdfab67616d00001e02c7bda9336f970cef4111443cab67616d00001e02eb1470f341003d5c8a394c64
